Employee_ID,Age,Gender,Department,Role,Tenure_Years,Employment_Type,Education_Level,Marital_Status,Work_Location
E19007,42,Female,Sales,Sales Manager,8.7,Full-Time,Bachelor,Single,Seattle
E19008,34,Male,Finance,Accountant,6.1,Contract,Bachelor,Single,Boston
E19009,34,Male,HR,L&D Specialist,6.7,Full-Time,PhD,Single,Seattle
E19010,35,Female,Finance,Accountant,6.9,Full-Time,Master,Divorced,Remote
E19011,36,Male,Sales,Sales Manager,4.8,Full-Time,PhD,Single,Austin
E19012,41,Female,Sales,Sales Manager,6.8,Part-Time,Master,Married,Remote
E19013,38,Female,Engineering,Senior Engineer,4.6,Contract,PhD,Married,Denver
E19014,22,Male,Engineering,Senior Engineer,0.5,Full-Time,Bachelor,Divorced,San Francisco
E19015,39,Female,Sales,Business Development Rep,9.1,Full-Time,Bachelor,Divorced,Denver
E19016,22,Male,Engineering,Tech Lead,0.5,Full-Time,Bachelor,Married,San Francisco
E19017,45,Male,Engineering,Data Scientist,14.4,Full-Time,Master,Married,Remote
E19018,39,Female,Product,Senior PM,6.8,Full-Time,Master,Single,Seattle
E19019,38,Female,Engineering,DevOps Engineer,8.8,Contract,Bachelor,Married,Austin
E19020,39,Male,Operations,Process Engineer,6.4,Full-Time,Bachelor,Single,Remote
E19021,39,Male,Sales,Business Development Rep,10.4,Full-Time,Bachelor,Single,New York
E19022,25,Male,Product,Product Manager,1.0,Full-Time,Associate,Divorced,Chicago
E19023,30,Female,HR,HR Generalist,2.9,Full-Time,Master,Married,San Francisco
E19024,38,Male,Sales,Business Development Rep,10.6,Full-Time,Bachelor,Married,San Francisco
E19025,39,Male,HR,Recruiter,9.0,Full-Time,Master,Married,Seattle
E19026,35,Female,Marketing,Brand Manager,7.2,Full-Time,Master,Married,San Francisco
E19027,35,Male,Finance,Accountant,6.1,Full-Time,Associate,Married,Chicago
E19028,25,Male,Engineering,Senior Engineer,1.0,Full-Time,PhD,Divorced,Remote
E19029,22,Male,Customer Support,Support Specialist,0.5,Full-Time,PhD,Married,San Francisco
E19030,33,Female,Marketing,Marketing Analyst,4.2,Full-Time,Master,Single,Austin
E19031,30,Male,Sales,Account Manager,3.1,Part-Time,Master,Single,San Francisco
E19032,40,Male,Operations,Process Engineer,8.6,Full-Time,High School,Married,Atlanta
E19033,42,Female,Sales,Sales Manager,11.2,Full-Time,PhD,Married,Boston
E19034,33,Female,Product,Senior PM,4.4,Contract,Bachelor,Married,Atlanta
E19035,25,Male,Marketing,Marketing Analyst,0.7,Full-Time,Master,Married,Boston
E19036,31,Female,Operations,Operations Manager,3.7,Full-Time,Bachelor,Married,New York
E19037,28,Male,Engineering,Software Engineer,1.3,Full-Time,Master,Married,Denver
E19038,43,Female,Product,Senior PM,8.3,Part-Time,Bachelor,Married,Denver
E19039,41,Male,Operations,Supply Chain Analyst,10.3,Full-Time,Bachelor,Single,Seattle
E19040,44,Male,Engineering,Data Scientist,10.4,Full-Time,PhD,Married,Remote
E19041,44,Female,Engineering,DevOps Engineer,13.5,Contract,Master,Single,Chicago
E19042,31,Female,Sales,Account Manager,4.4,Contract,Master,Divorced,San Francisco
E19043,36,Male,Customer Support,Support Team Lead,7.6,Full-Time,Bachelor,Married,Atlanta
E19044,30,Male,Sales,Account Manager,4.0,Full-Time,Master,Single,Chicago
E19045,30,Non-Binary,Marketing,Brand Manager,3.7,Full-Time,Master,Married,San Francisco
E19046,47,Male,Engineering,Data Scientist,12.6,Full-Time,Associate,Married,Remote
E19047,30,Female,Marketing,Marketing Analyst,2.9,Full-Time,Master,Divorced,Denver
E19048,28,Male,Finance,Financial Analyst,1.8,Contract,High School,Married,Boston
E19049,35,Female,Customer Support,Support Team Lead,5.5,Full-Time,Master,Single,San Francisco
E19050,25,Male,HR,HR Manager,1.2,Contract,Bachelor,Single,San Francisco
E19051,35,Male,Product,UX Designer,7.5,Full-Time,Bachelor,Married,New York
E19052,40,Female,HR,L&D Specialist,11.0,Full-Time,Master,Married,Denver
E19053,40,Male,Engineering,Data Scientist,12.0,Full-Time,Master,Single,Austin
E19054,38,Female,Sales,Business Development Rep,9.8,Full-Time,Master,Married,Austin
E19055,35,Male,Finance,Finance Manager,6.5,Full-Time,Master,Married,Austin
E19056,29,Male,Customer Support,Senior Support Agent,2.6,Full-Time,Bachelor,Married,New York
E19057,35,Female,Product,UX Designer,5.2,Part-Time,Bachelor,Single,Atlanta
E19058,32,Male,Sales,Business Development Rep,6.2,Full-Time,Bachelor,Married,Denver
E19059,31,Male,Sales,Account Manager,2.3,Full-Time,Bachelor,Married,Denver
E19060,41,Male,Engineering,DevOps Engineer,13.3,Full-Time,Bachelor,Married,Denver
E19061,25,Male,Customer Support,Senior Support Agent,1.4,Full-Time,Master,Married,Boston
E19062,35,Male,Product,Senior PM,6.5,Full-Time,Bachelor,Married,Remote
E19063,36,Male,Product,Senior PM,8.3,Contract,Master,Married,New York
E19064,31,Male,Marketing,Brand Manager,4.4,Full-Time,Bachelor,Married,Seattle
E19065,34,Female,HR,HR Generalist,2.5,Full-Time,Bachelor,Single,Boston
E19066,33,Male,Marketing,Brand Manager,5.1,Contract,Bachelor,Single,Atlanta
E19067,38,Female,Sales,Business Development Rep,7.2,Full-Time,Bachelor,Single,New York
E19068,27,Female,HR,HR Generalist,1.4,Full-Time,Bachelor,Married,Atlanta
E19069,22,Male,Engineering,Software Engineer,0.5,Full-Time,Master,Married,Remote
E19070,32,Male,Engineering,Software Engineer,3.5,Contract,Bachelor,Married,San Francisco
E19071,31,Male,Product,Senior PM,4.1,Full-Time,Bachelor,Divorced,Remote
E19072,27,Female,Operations,Operations Analyst,1.5,Full-Time,High School,Married,Austin
E19073,37,Female,Marketing,Brand Manager,5.9,Full-Time,Bachelor,Single,Boston
E19074,41,Female,HR,Recruiter,8.8,Full-Time,Master,Single,Denver
E19075,24,Female,Sales,Sales Executive,0.5,Contract,Bachelor,Single,Austin
E19076,26,Male,Operations,Operations Analyst,1.0,Full-Time,Bachelor,Divorced,San Francisco
E19077,44,Female,Product,UX Designer,12.3,Full-Time,Bachelor,Divorced,Denver
E19078,30,Male,Operations,Operations Analyst,2.1,Full-Time,PhD,Single,New York
E19079,38,Non-Binary,Operations,Supply Chain Analyst,5.0,Full-Time,Bachelor,Single,Boston
E19080,34,Male,Engineering,DevOps Engineer,5.6,Full-Time,Bachelor,Married,Remote
E19081,33,Male,Sales,Sales Manager,5.4,Full-Time,Bachelor,Single,Atlanta
E19082,27,Female,Marketing,Marketing Analyst,1.8,Full-Time,Master,Married,Austin
E19083,25,Female,Sales,Sales Executive,1.2,Full-Time,High School,Married,New York
E19084,25,Female,Operations,Operations Manager,1.3,Full-Time,Bachelor,Married,New York
E19085,26,Male,Sales,Sales Executive,1.1,Full-Time,Master,Married,New York
E19086,37,Female,Engineering,Senior Engineer,4.9,Full-Time,Bachelor,Single,Chicago
E19087,35,Female,Marketing,Brand Manager,4.4,Full-Time,Master,Single,Denver
E19088,40,Male,Customer Support,Support Team Lead,8.8,Full-Time,Bachelor,Divorced,Boston
E19089,39,Male,Sales,Business Development Rep,9.0,Full-Time,Bachelor,Single,Remote
E19090,28,Female,Finance,Senior Analyst,2.5,Full-Time,PhD,Married,Remote
E19091,37,Female,Marketing,Content Strategist,4.6,Full-Time,Associate,Single,San Francisco
E19092,39,Female,Engineering,DevOps Engineer,7.9,Full-Time,Master,Single,Boston
E19093,32,Female,HR,HR Generalist,2.6,Part-Time,Master,Single,Denver
E19094,34,Male,Operations,Process Engineer,7.6,Full-Time,Bachelor,Single,Austin
E19095,36,Female,HR,HR Manager,4.1,Full-Time,High School,Married,Atlanta
E19096,32,Male,Product,Product Manager,3.2,Full-Time,Bachelor,Single,Atlanta
E19097,36,Male,Sales,Sales Manager,4.4,Full-Time,Bachelor,Married,Chicago
E19098,25,Male,Engineering,Software Engineer,0.9,Full-Time,Bachelor,Divorced,Remote
E19099,35,Female,Customer Support,Support Team Lead,4.1,Full-Time,Master,Divorced,Atlanta
E19100,34,Male,Marketing,Content Strategist,3.5,Full-Time,Bachelor,Married,Boston
E19101,39,Female,Finance,Accountant,6.6,Full-Time,Master,Single,Austin
E19102,41,Female,Product,UX Designer,9.0,Full-Time,Associate,Single,Atlanta
E19103,43,Female,Sales,Business Development Rep,9.4,Contract,Associate,Married,Austin
E19104,36,Male,Operations,Process Engineer,8.9,Full-Time,Master,Divorced,Boston
E19105,37,Male,Engineering,Data Scientist,7.4,Full-Time,High School,Single,San Francisco
E19106,38,Male,Sales,Business Development Rep,6.1,Full-Time,Bachelor,Married,San Francisco
E19107,34,Female,Engineering,Tech Lead,5.8,Part-Time,PhD,Single,Austin
E19108,38,Male,Product,Senior PM,8.1,Full-Time,Bachelor,Single,Boston
E19109,31,Female,Sales,Sales Manager,3.5,Full-Time,Master,Married,Chicago
E19110,39,Female,Operations,Supply Chain Analyst,8.2,Full-Time,Bachelor,Single,Chicago
E19111,44,Female,Customer Support,Customer Success Manager,12.4,Full-Time,Bachelor,Married,Boston
E19112,35,Male,HR,Recruiter,5.3,Full-Time,Bachelor,Married,Atlanta
E19113,28,Female,HR,HR Generalist,1.8,Full-Time,Master,Single,Boston
E19114,35,Male,Marketing,Digital Marketer,5.2,Full-Time,PhD,Married,Atlanta
E19115,33,Male,Sales,Sales Manager,3.4,Part-Time,Bachelor,Single,Austin
E19116,37,Female,HR,L&D Specialist,10.4,Full-Time,Associate,Married,Seattle
E19117,44,Male,Finance,Accountant,9.1,Full-Time,Bachelor,Married,Chicago
E19118,38,Non-Binary,Customer Support,Customer Success Manager,7.2,Full-Time,Bachelor,Divorced,Remote
E19119,26,Male,Customer Support,Senior Support Agent,2.0,Full-Time,Bachelor,Single,Remote
E19120,36,Male,Product,Senior PM,7.3,Full-Time,Bachelor,Married,Boston
E19121,35,Male,Product,Associate PM,5.2,Full-Time,Bachelor,Single,Austin
E19122,28,Non-Binary,Marketing,Marketing Analyst,2.0,Full-Time,Bachelor,Single,Remote
E19123,34,Non-Binary,Operations,Operations Analyst,4.1,Full-Time,PhD,Single,Chicago
E19124,35,Male,Customer Support,Senior Support Agent,5.7,Full-Time,Bachelor,Single,Boston
E19125,31,Male,Marketing,Brand Manager,2.9,Full-Time,Bachelor,Married,Austin
E19126,36,Female,Customer Support,Customer Success Manager,6.9,Full-Time,Bachelor,Single,Seattle
E19127,29,Female,Marketing,Marketing Analyst,1.8,Full-Time,Master,Married,Boston
E19128,22,Female,Finance,Financial Analyst,0.5,Full-Time,Master,Married,Remote
E19129,29,Female,Operations,Operations Analyst,2.0,Full-Time,Master,Single,Remote
E19130,28,Male,Customer Support,Support Team Lead,2.9,Full-Time,Bachelor,Married,Remote
E19131,36,Female,Sales,Account Manager,4.1,Full-Time,Master,Single,Seattle
E19132,35,Female,Operations,Operations Manager,4.2,Full-Time,PhD,Married,Remote
E19133,37,Male,HR,Recruiter,7.4,Contract,Bachelor,Married,Seattle
E19134,25,Female,Sales,Sales Executive,0.9,Contract,Master,Single,Seattle
E19135,36,Female,Product,Senior PM,7.8,Full-Time,Master,Married,Chicago
E19136,33,Female,Finance,Finance Manager,5.9,Full-Time,Bachelor,Married,Denver
E19137,27,Male,Operations,Operations Manager,2.5,Full-Time,Bachelor,Married,Denver
E19138,34,Male,Sales,Sales Manager,5.7,Part-Time,Bachelor,Married,New York
E19139,38,Male,HR,Recruiter,8.2,Full-Time,Bachelor,Married,Austin
E19140,28,Male,Finance,Financial Analyst,2.2,Full-Time,Associate,Single,Chicago
E19141,44,Female,Marketing,Digital Marketer,12.9,Full-Time,PhD,Single,Austin
E19142,31,Male,Engineering,Software Engineer,3.1,Part-Time,Bachelor,Married,San Francisco
E19143,34,Female,Customer Support,Senior Support Agent,4.5,Part-Time,Bachelor,Married,Boston
E19144,32,Male,HR,L&D Specialist,4.5,Full-Time,Associate,Single,Boston
E19145,27,Female,Operations,Operations Analyst,1.9,Full-Time,Bachelor,Single,Remote
E19146,31,Male,Marketing,Brand Manager,4.8,Full-Time,Master,Single,Boston
E19147,34,Male,Sales,Sales Manager,6.6,Full-Time,Bachelor,Married,Atlanta
E19148,36,Male,Marketing,Digital Marketer,5.6,Full-Time,Bachelor,Single,Austin
E19149,37,Female,Marketing,Digital Marketer,6.9,Full-Time,Bachelor,Married,San Francisco
E19150,39,Female,HR,Recruiter,7.3,Contract,Bachelor,Married,Remote
E19151,33,Male,HR,HR Manager,5.1,Part-Time,Master,Married,New York
E19152,32,Male,HR,HR Generalist,3.8,Full-Time,Bachelor,Married,New York
E19153,36,Female,Engineering,Data Scientist,7.2,Contract,High School,Married,Seattle
E19154,28,Female,HR,HR Generalist,2.0,Full-Time,Bachelor,Married,Seattle
E19155,46,Male,Engineering,Data Scientist,8.6,Full-Time,Bachelor,Married,Seattle
E19156,48,Male,Engineering,Data Scientist,11.3,Full-Time,Bachelor,Married,Chicago
E19157,25,Male,Customer Support,Senior Support Agent,1.1,Part-Time,Master,Single,Boston
E19158,30,Male,Finance,Senior Analyst,3.5,Full-Time,High School,Married,San Francisco
E19159,36,Male,Operations,Operations Manager,6.6,Full-Time,Bachelor,Single,Atlanta
E19160,34,Female,Marketing,Brand Manager,4.8,Contract,Associate,Single,Atlanta
E19161,31,Female,Customer Support,Support Team Lead,4.1,Full-Time,Bachelor,Single,Seattle
E19162,29,Male,Finance,Finance Manager,3.5,Full-Time,Bachelor,Married,Boston
E19163,28,Female,Operations,Operations Manager,2.0,Full-Time,Bachelor,Married,San Francisco
E19164,22,Female,Sales,Sales Executive,0.5,Full-Time,Associate,Single,Seattle
E19165,32,Female,Customer Support,Senior Support Agent,4.7,Full-Time,Associate,Single,Atlanta
E19166,39,Female,Product,Senior PM,6.6,Full-Time,Master,Married,Remote
E19167,33,Female,Product,UX Designer,5.8,Full-Time,Bachelor,Single,Denver
E19168,43,Female,Engineering,Data Scientist,9.8,Contract,Bachelor,Married,Denver
E19169,35,Female,Sales,Account Manager,4.9,Full-Time,Bachelor,Single,Atlanta
E19170,38,Male,Sales,Business Development Rep,9.4,Part-Time,Master,Single,San Francisco
E19171,32,Male,Sales,Business Development Rep,3.8,Full-Time,Associate,Married,Austin
E19172,30,Female,Product,Product Manager,3.0,Part-Time,Bachelor,Married,Austin
E19173,31,Female,Engineering,Senior Engineer,3.6,Full-Time,Bachelor,Married,Atlanta
E19174,27,Male,Engineering,Software Engineer,2.0,Full-Time,Master,Married,San Francisco
E19175,36,Female,Sales,Business Development Rep,5.0,Full-Time,Master,Married,Denver
E19176,28,Male,Engineering,Software Engineer,2.2,Full-Time,Master,Married,San Francisco
E19177,34,Male,Sales,Account Manager,5.4,Full-Time,Bachelor,Married,Austin
E19178,41,Female,Product,Associate PM,5.4,Full-Time,Master,Married,Chicago
E19179,32,Female,Finance,Senior Analyst,3.3,Full-Time,Master,Divorced,Atlanta
E19180,41,Female,Engineering,Tech Lead,10.7,Full-Time,Bachelor,Single,New York
E19181,40,Male,Marketing,Digital Marketer,9.6,Full-Time,Master,Single,Remote
E19182,31,Female,Marketing,Content Strategist,3.2,Part-Time,PhD,Single,Remote
E19183,36,Female,Engineering,Tech Lead,8.0,Full-Time,Bachelor,Married,Denver
E19184,27,Male,Operations,Operations Manager,1.4,Contract,Master,Married,Atlanta
E19185,33,Male,Operations,Operations Manager,4.1,Full-Time,Bachelor,Single,Boston
E19186,31,Male,Operations,Process Engineer,5.2,Full-Time,Bachelor,Married,Boston
E19187,32,Female,Operations,Supply Chain Analyst,4.8,Full-Time,Bachelor,Married,Boston
E19188,35,Female,Engineering,Tech Lead,4.9,Full-Time,Bachelor,Married,Seattle
E19189,36,Male,Customer Support,Senior Support Agent,5.5,Full-Time,Master,Single,New York
E19190,37,Female,Product,Associate PM,6.4,Full-Time,Master,Divorced,San Francisco
E19191,27,Female,Customer Support,Support Specialist,1.6,Full-Time,Bachelor,Single,Boston
E19192,29,Male,Engineering,Software Engineer,2.4,Full-Time,Master,Divorced,San Francisco
E19193,42,Male,Customer Support,Customer Success Manager,8.8,Contract,Master,Single,Seattle
E19194,26,Male,Product,Associate PM,1.8,Part-Time,Bachelor,Single,New York
E19195,37,Male,Product,Senior PM,6.5,Full-Time,Bachelor,Married,New York
E19196,35,Female,Engineering,DevOps Engineer,9.0,Full-Time,Master,Married,Boston
E19197,34,Male,Operations,Supply Chain Analyst,3.7,Full-Time,Master,Single,New York
E19198,26,Male,Customer Support,Support Specialist,1.1,Full-Time,PhD,Single,Austin
E19199,33,Male,Operations,Operations Manager,3.2,Full-Time,High School,Divorced,San Francisco
E19200,30,Female,Finance,Financial Analyst,2.5,Full-Time,Bachelor,Married,Denver
E19201,35,Non-Binary,Customer Support,Senior Support Agent,4.0,Full-Time,Master,Single,New York
E19202,33,Female,Marketing,Content Strategist,4.8,Full-Time,Bachelor,Married,Chicago
E19203,36,Female,Finance,Finance Manager,7.9,Full-Time,Master,Single,Remote
E19204,35,Female,HR,HR Generalist,3.1,Full-Time,Associate,Married,New York
E19205,29,Male,Customer Support,Support Team Lead,2.4,Full-Time,High School,Single,New York
E19206,42,Male,Engineering,Tech Lead,11.3,Full-Time,Associate,Single,Boston
E19207,34,Male,HR,Recruiter,4.9,Full-Time,Bachelor,Married,Boston
E19208,30,Male,Operations,Operations Analyst,2.3,Full-Time,Bachelor,Single,Austin
E19209,30,Female,Product,Associate PM,2.4,Full-Time,Master,Married,Chicago
E19210,29,Male,Finance,Senior Analyst,2.5,Full-Time,Associate,Divorced,New York
E19211,30,Female,Customer Support,Support Specialist,2.0,Full-Time,Bachelor,Married,Atlanta
E19212,36,Male,Customer Support,Senior Support Agent,5.8,Full-Time,PhD,Married,Atlanta
E19213,30,Male,Engineering,Software Engineer,2.4,Full-Time,Bachelor,Single,Remote
E19214,26,Female,Marketing,Marketing Analyst,1.4,Full-Time,Associate,Married,Austin
E19215,42,Male,Engineering,Software Engineer,5.3,Full-Time,Bachelor,Married,San Francisco
E19216,33,Male,Sales,Sales Executive,3.3,Full-Time,Master,Married,Remote
E19217,42,Male,HR,L&D Specialist,8.8,Full-Time,High School,Married,Atlanta
E19218,27,Male,Customer Support,Support Specialist,1.9,Full-Time,PhD,Married,Seattle
E19219,25,Female,Product,Product Manager,0.9,Part-Time,Bachelor,Married,Denver
E19220,37,Female,Engineering,DevOps Engineer,6.2,Full-Time,Master,Single,Atlanta
E19221,32,Male,Engineering,Software Engineer,2.5,Full-Time,Bachelor,Married,Austin
E19222,31,Female,Finance,Finance Manager,2.9,Full-Time,PhD,Single,Denver
E19223,27,Female,HR,HR Manager,1.3,Full-Time,Bachelor,Married,New York
E19224,37,Male,Sales,Sales Manager,6.9,Part-Time,Master,Married,Denver
E19225,36,Male,Customer Support,Support Team Lead,5.6,Part-Time,Master,Single,New York
E19226,35,Female,Customer Support,Customer Success Manager,8.9,Full-Time,Master,Single,Seattle
E19227,34,Female,Marketing,Digital Marketer,4.9,Full-Time,High School,Married,Seattle
E19228,34,Male,Customer Support,Support Specialist,4.3,Full-Time,Bachelor,Single,Atlanta
E19229,40,Male,Marketing,Digital Marketer,8.3,Full-Time,Bachelor,Single,Seattle
E19230,26,Male,Operations,Operations Manager,1.2,Full-Time,High School,Married,Atlanta
E19231,23,Male,HR,HR Generalist,0.5,Part-Time,Master,Divorced,New York
E19232,41,Male,Engineering,Data Scientist,13.7,Part-Time,Bachelor,Single,Chicago
E19233,38,Non-Binary,Customer Support,Support Team Lead,7.8,Full-Time,Bachelor,Married,Remote
E19234,37,Female,Marketing,Brand Manager,7.6,Full-Time,Associate,Single,Boston
E19235,40,Female,Operations,Supply Chain Analyst,10.8,Contract,PhD,Married,Seattle
E19236,22,Male,Sales,Sales Executive,0.5,Contract,Master,Divorced,Remote
